patent_id	citation_sequence	citation_patent_id	citation_date	record_name	wipo_kind	citation_category
8642269	32	5514543	1996-05-01	Grossman et al.	A	cited by applicant
8642269	39	5593840	1997-01-01	Bhatnagar et al.	A	cited by applicant
8642269	43	5605798	1997-02-01	Koster	A	cited by applicant
8642269	54	5731171	1998-03-01	Bohlander	A	cited by applicant
8642269	56	5759773	1998-06-01	Tyagi et al.	A	cited by applicant
8642269	58	5777096	1998-07-01	Grossman et al.	A	cited by applicant
8642269	66	5856096	1999-01-01	Windle et al.	A	cited by applicant
8642269	69	5876924	1999-03-01	Zhang et al.	A	cited by applicant
8642269	70	5912148	1999-06-01	Eggerding	A	cited by applicant
8642269	72	5942391	1999-08-01	Zhang et al.	A	cited by applicant
8642269	75	6027889	2000-02-01	Barany et al.	A	cited by applicant
8642269	78	6103463	2000-08-01	Chetverin et al.	A	cited by applicant
8642269	82	6268148	2001-07-01	Barany et al.	B1	cited by applicant
8642269	83	6322971	2001-11-01	Chetverin et al.	B1	cited by applicant
8642269	86	6569647	2003-05-01	Zhang et al.	B1	cited by applicant
8642269	87	6709813	2004-03-01	Bergmeyer et al.	B1	cited by applicant
8642269	88	6797470	2004-09-01	Barany et al.	B2	cited by applicant
8642269	90	6858412	2005-02-01	Willis et al.	B2	cited by applicant
8642269	93	7097980	2006-08-01	Barany et al.	B2	cited by applicant
8642269	94	7166434	2007-01-01	Barany et al.	B2	cited by applicant
8642269	95	7312039	2007-12-01	Barany et al.	B2	cited by applicant
8642269	96	7320865	2008-01-01	Barany et al.	B2	cited by applicant
8642269	97	7332285	2008-02-01	Barany et al.	B2	cited by applicant
8642269	98	7364858	2008-04-01	Barany et al.	B2	cited by applicant
8652780	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8652780	2	4683202	1987-07-01	Mullis et al.	A	cited by applicant
8652780	5	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
8652780	6	5387505	1995-02-01	Wu	A	cited by applicant
8652780	7	5484701	1996-01-01	Cocuzza et al.	A	cited by applicant
8652780	8	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
8652780	13	5605798	1997-02-01	Koster	A	cited by applicant
8652780	14	5641658	1997-06-01	Adams et al.	A	cited by applicant
8652780	15	5656493	1997-08-01	Mullis et al.	A	cited by applicant
8652780	19	5786183	1998-07-01	Ryder et al.	A	cited by applicant
8652780	26	5891625	1999-04-01	Buchardt et al.	A	cited by applicant
8652780	40	6043031	2000-03-01	Koster et al.	A	cited by applicant
8652780	46	6140054	2000-10-01	Wittwer et al.	A	cited by applicant
8652780	48	6143496	2000-11-01	Brown	A	cited by applicant
8652780	54	6221601	2001-04-01	Koster et al.	B1	cited by applicant
8652780	55	6221605	2001-04-01	Koster	B1	cited by applicant
8652780	60	6258538	2001-07-01	Koster et al.	B1	cited by applicant
8652780	62	6268144	2001-07-01	Koster	B1	cited by applicant
8652780	63	6277573	2001-08-01	Koster	B1	cited by applicant
8652780	64	6300076	2001-10-01	Koster	B1	cited by applicant
8652780	65	6602662	2003-08-01	Koster et al.	B1	cited by applicant
8652780	66	6814934	2004-11-01	Higuchi	B1	cited by applicant
8652782	22	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8652782	23	4683202	1987-07-01	Mullis	A	cited by applicant
8652782	56	5565322	1996-10-01	Heller	A	cited by applicant
8652782	76	5849489	1998-12-01	Heller	A	cited by applicant
8652782	81	6015664	2000-01-01	Henrickson et al.	A	cited by applicant
8652782	85	6162603	2000-12-01	Heller	A	cited by applicant
8652810	9	5922574	1999-07-01	Minter	A	cited by applicant
8652810	11	6060288	2000-05-01	Adams et al.	A	cited by applicant
8652810	16	6322971	2001-11-01	Chetverin et al.	B1	cited by applicant
8652810	22	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
8652811	4	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
8652811	8	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
8652811	13	5804375	1998-09-01	Gelfand et al.	A	cited by applicant
8652812	5	5565322	1996-10-01	Heller	A	cited by applicant
8652812	9	5849489	1998-12-01	Heller	A	cited by applicant
8652812	11	6162603	2000-12-01	Heller	A	cited by applicant
8669053	14	5200314	1993-04-01	Urdea	A	cited by examiner
8669053	25	5380489	1995-01-01	Sutton et al.	A	cited by applicant
8669053	59	5888723	1999-03-01	Sutton et al.	A	cited by applicant
8669053	64	6027889	2000-02-01	Barany et al.	A	cited by applicant
8669053	74	6268148	2001-07-01	Barany et al.	B1	cited by applicant
8669053	79	7604996	2009-10-01	Stuelpnagel et al.	B1	cited by examiner
8673560	0	5582989	1996-12-01	Caskey et al.	A	cited by applicant
8673560	2	5882856	1999-03-01	Shuber et al.	A	cited by applicant
8673560	3	6207372	2001-03-01	Shuber	B1	cited by applicant
8673560	6	7118867	2006-10-01	Tabiti et al.	B2	cited by applicant
8673561	3	5945312	1999-08-01	Goodman et al.	A	cited by applicant
8673561	6	6929915	2005-08-01	Benkovic et al.	B2	cited by applicant
8673561	8	7906279	2011-03-01	Benkovic et al.	B2	cited by applicant
8673561	9	8124342	2012-02-01	Benkovic et al.	B2	cited by applicant
8673561	10	8129116	2012-03-01	Benkovic et al.	B2	cited by applicant
8673561	11	8137913	2012-03-01	Benkovic et al.	B2	cited by applicant
8673561	12	8241851	2012-08-01	Benkovic et al.	B2	cited by applicant
8673571	3	8206927	2012-06-01	Ehrich	B2	cited by examiner
8676383	20	5656493	1997-08-01	Mullis et al.	A	cited by applicant
8676383	23	5871908	1999-02-01	Henco et al.	A	cited by applicant
8676383	29	6814934	2004-11-01	Higuchi	B1	cited by applicant
8679741	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8679741	2	4683202	1987-07-01	Mullis	A	cited by applicant
8679741	11	5605798	1997-02-01	Koster	A	cited by applicant
8679741	12	5656493	1997-08-01	Mullis et al.	A	cited by applicant
8679741	24	5891625	1999-04-01	Buchardt et al.	A	cited by applicant
8679741	39	6043031	2000-03-01	Koster et al.	A	cited by applicant
8679741	45	6140054	2000-10-01	Wittwer et al.	A	cited by applicant
8679741	57	6258538	2001-07-01	Koster et al.	B1	cited by applicant
8679741	67	7226739	2007-06-01	Ecker et al.	B2	cited by applicant
8679756	4	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
8685648	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8685648	1	4683202	1987-07-01	Mullis	A	cited by applicant
8685648	3	5322770	1994-06-01	Gelfand	A	cited by applicant
8685648	9	5869251	1999-02-01	Schuster et al.	A	cited by applicant
8685717	43	5527510	1996-06-01	Atwood et al.	A	cited by applicant
8685717	49	5656493	1997-08-01	Mullis et al.	A	cited by applicant
8685717	59	5827480	1998-10-01	Haff et al.	A	cited by applicant
8685717	64	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
8685717	79	6818437	2004-11-01	Gambini et al.	B1	cited by applicant
8685717	83	7008789	2006-03-01	Gambini et al.	B2	cited by applicant
8685717	85	7133726	2006-11-01	Atwood et al.	B1	cited by applicant
8685717	87	7537377	2009-05-01	Atwood et al.	B2	cited by applicant
8685717	88	7645070	2010-01-01	Atwood et al.	B2	cited by applicant
8691509	0	4683202	1987-07-01	Mullis	A	cited by applicant
8691509	1	5066584	1991-11-01	Gyllensten et al.	A	cited by applicant
8691509	6	8318434	2012-11-01	Cuppens	B2	cited by applicant
8697011	7	5720923	1998-02-01	Haff et al.	A	cited by applicant
8697011	8	5779977	1998-07-01	Haff et al.	A	cited by applicant
8697011	9	5827480	1998-10-01	Haff et al.	A	cited by applicant
8697011	10	6033880	2000-03-01	Haff et al.	A	cited by applicant
8697362	4	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8697362	17	5955029	1999-09-01	Wilding et al.	A	cited by applicant
8697362	40	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
8697363	0	4683202	1987-07-01	Mullis	A	cited by applicant
8697363	1	5066584	1991-11-01	Gyllensten et al.	A	cited by applicant
8697363	6	8318434	2012-11-01	Cuppens	B2	cited by applicant
8697410	3	6413747	2002-07-01	Kato et al.	B1	cited by applicant
8697410	5	7704712	2010-04-01	Borns	B2	cited by applicant
8697852	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8697852	1	4683202	1987-07-01	Mullis	A	cited by applicant
8700338	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8700338	7	5413909	1995-05-01	Bassam et al.	A	cited by applicant
8700338	9	5437975	1995-08-01	McClelland et al.	A	cited by applicant
8700338	31	6027889	2000-02-01	Barany et al.	A	cited by applicant
8700338	38	6156504	2000-12-01	Gocke et al.	A	cited by applicant
8700338	45	6268148	2001-07-01	Barany et al.	B1	cited by applicant
8700338	61	6797470	2004-09-01	Barany et al.	B2	cited by applicant
8700338	65	6858412	2005-02-01	Willis et al.	B2	cited by applicant
8700338	74	7097980	2006-08-01	Barany et al.	B2	cited by applicant
8700338	75	7166434	2007-01-01	Barany et al.	B2	cited by applicant
8700338	81	7312039	2007-12-01	Barany et al.	B2	cited by applicant
8700338	83	7320865	2008-01-01	Barany et al.	B2	cited by applicant
8700338	85	7332285	2008-02-01	Barany et al.	B2	cited by applicant
8700338	88	7364858	2008-04-01	Barany et al.	B2	cited by applicant
8700338	89	7429453	2008-09-01	Barany et al.	B2	cited by applicant
8700338	94	7556924	2009-07-01	Barany et al.	B2	cited by applicant
8700338	101	7700323	2010-04-01	Willis et al.	B2	cited by applicant
8703069	34	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8703069	35	4683202	1987-07-01	Mullis	A	cited by applicant
8703069	87	5296375	1994-03-01	Kricka et al.	A	cited by applicant
8703069	110	5427946	1995-06-01	Kricka et al.	A	cited by applicant
8703069	113	5486335	1996-01-01	Wilding et al.	A	cited by applicant
8703069	115	5498392	1996-03-01	Wilding et al.	A	cited by applicant
8703069	130	5585242	1996-12-01	Bouma et al.	A	cited by applicant
8703069	131	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8703069	148	5637469	1997-06-01	Wilding et al.	A	cited by applicant
8703069	167	5726026	1998-03-01	Wilding et al.	A	cited by applicant
8703069	171	5744366	1998-04-01	Kricka et al.	A	cited by applicant
8703069	193	5849489	1998-12-01	Heller	A	cited by applicant
8703069	202	5866345	1999-02-01	Wilding et al.	A	cited by applicant
8703069	219	5916776	1999-06-01	Kumar	A	cited by applicant
8703069	224	5928880	1999-07-01	Wilding et al.	A	cited by applicant
8703069	234	5955029	1999-09-01	Wilding et al.	A	cited by applicant
8703069	344	6303343	2001-10-01	Kopf-Sill	B1	cited by applicant
8703069	380	6428987	2002-08-01	Franzen	B2	cited by applicant
8703069	435	6613580	2003-09-01	Chow et al.	B1	cited by applicant
8703069	540	7148043	2006-12-01	Kordunsky et al.	B2	cited by applicant
8703069	565	7323140	2008-01-01	Handique et al.	B2	cited by applicant
8703069	578	7494770	2009-02-01	Wilding et al.	B2	cited by applicant
8703069	581	7521186	2009-04-01	Burd Mehta	B2	cited by applicant
8703069	589	7604938	2009-10-01	Takahashi et al.	B2	cited by applicant
8703069	591	7645581	2010-01-01	Knapp et al.	B2	cited by applicant
8703069	602	7892819	2011-02-01	Wilding et al.	B2	cited by applicant
8703069	604	7998708	2011-08-01	Handique et al.	B2	cited by applicant
8703069	609	8273308	2012-09-01	Handique et al.	B2	cited by applicant
8703069	613	8323900	2012-12-01	Handique et al.	B2	cited by applicant
8703069	618	8470586	2013-06-01	Wu et al.	B2	cited by applicant
8703925	2	5849487	1998-12-01	Hase et al.	A	cited by applicant
8709762	11	5314809	1994-05-01	Erlich et al.	A	cited by applicant
8709762	17	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8709762	19	5720923	1998-02-01	Haff et al.	A	cited by applicant
8709762	21	5779977	1998-07-01	Haff et al.	A	cited by applicant
8709762	22	5827480	1998-10-01	Haff et al.	A	cited by applicant
8709762	25	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
8709762	27	5972716	1999-10-01	Ragusa et al.	A	cited by applicant
8709762	29	5994056	1999-11-01	Higuchi	A	cited by applicant
8709762	30	6033880	2000-03-01	Haff et al.	A	cited by applicant
8709762	35	6143496	2000-11-01	Brown et al.	A	cited by applicant
8709762	37	6171785	2001-01-01	Higuchi	B1	cited by applicant
8709762	44	6303343	2001-10-01	Kopf-Sill	B1	cited by applicant
8709762	47	6391559	2002-05-01	Brown et al.	B1	cited by applicant
8709762	48	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
8709762	57	6551841	2003-04-01	Wilding et al.	B1	cited by applicant
8709762	68	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
8709762	72	6814934	2004-11-01	Higuchi	B1	cited by applicant
8709762	90	7198897	2007-04-01	Wangh et al.	B2	cited by applicant
8709762	92	7244567	2007-07-01	Chen et al.	B2	cited by applicant
8709762	102	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
8709762	114	7842457	2010-11-01	Berka et al.	B2	cited by applicant
8709762	115	8399198	2013-03-01	Hiddessen et al.	B2	cited by applicant
8709787	34	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8709787	35	4683202	1987-07-01	Mullis	A	cited by applicant
8709787	88	5296375	1994-03-01	Kricka et al.	A	cited by applicant
8709787	111	5427946	1995-06-01	Kricka et al.	A	cited by applicant
8709787	115	5486335	1996-01-01	Wilding et al.	A	cited by applicant
8709787	117	5498392	1996-03-01	Wilding et al.	A	cited by applicant
8709787	132	5585242	1996-12-01	Bouma et al.	A	cited by applicant
8709787	133	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8709787	150	5637469	1997-06-01	Wilding et al.	A	cited by applicant
8709787	170	5726026	1998-03-01	Wilding et al.	A	cited by applicant
8709787	174	5744366	1998-04-01	Kricka et al.	A	cited by applicant
8709787	196	5849489	1998-12-01	Heller	A	cited by applicant
8709787	205	5866345	1999-02-01	Wilding et al.	A	cited by applicant
8709787	222	5916776	1999-06-01	Kumar	A	cited by applicant
8709787	227	5928880	1999-07-01	Wilding et al.	A	cited by applicant
8709787	237	5955029	1999-09-01	Wilding et al.	A	cited by applicant
8709787	347	6303343	2001-10-01	Kopf-sill	B1	cited by applicant
8709787	383	6428987	2002-08-01	Franzen	B2	cited by applicant
8709787	438	6613580	2003-09-01	Chow et al.	B1	cited by applicant
8709787	544	7148043	2006-12-01	Kordunsky et al.	B2	cited by applicant
8709787	569	7323140	2008-01-01	Handique et al.	B2	cited by applicant
8709787	582	7494770	2009-02-01	Wilding et al.	B2	cited by applicant
8709787	585	7521186	2009-04-01	Burd Mehta	B2	cited by applicant
8709787	589	7604938	2009-10-01	Takahashi et al.	B2	cited by applicant
8709787	591	7645581	2010-01-01	Knapp et al.	B2	cited by applicant
8709787	600	7892819	2011-02-01	Wilding et al.	B2	cited by applicant
8709787	602	7998708	2011-08-01	Handique et al.	B2	cited by applicant
8709787	610	8323900	2012-12-01	Handique et al.	B2	cited by applicant
8709787	615	8470586	2013-06-01	Wu et al.	B2	cited by applicant
8715924	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8715987	2	5079352	1992-01-01	Gelfand et al.	A	cited by applicant
8715987	5	5436149	1995-07-01	Barnes	A	cited by applicant
8715987	6	5512462	1996-04-01	Cheng	A	cited by applicant
8715987	7	5614365	1997-03-01	Tabor et al.	A	cited by applicant
8715987	8	5792612	1998-08-01	Kinnunen et al.	A	cited by applicant
8715987	9	6127155	2000-10-01	Gelfand et al.	A	cited by applicant
8720036	4	7998708	2011-08-01	Handique et al.	B2	cited by applicant
8720036	5	8018593	2011-09-01	Tan et al.	B2	cited by applicant
8721968	2	4683202	1987-07-01	Mullis	A	cited by applicant
8721968	8	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
8721968	12	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
8721968	21	5804375	1998-09-01	Gelfand et al.	A	cited by applicant
8721968	30	5994056	1999-11-01	Higuchi	A	cited by applicant
8721968	83	7307802	2007-12-01	Unger	B2	cited by applicant
8721968	87	7476363	2009-01-01	Unger et al.	B2	cited by applicant
8721968	90	7588672	2009-09-01	Unger et al.	B2	cited by applicant
8721968	91	7604965	2009-10-01	McBride et al.	B2	cited by applicant
8721968	92	7666361	2010-02-01	McBride et al.	B2	cited by applicant
8721968	96	7749737	2010-07-01	McBride et al.	B2	cited by applicant
8721968	102	7906072	2011-03-01	Unger et al.	B2	cited by applicant
8721968	103	8048378	2011-11-01	Unger et al.	B2	cited by applicant
8721968	104	8512640	2013-08-01	Unger et al.	B2	cited by applicant
8722336	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8722336	2	4683202	1987-07-01	Mullis et al.	A	cited by applicant
8722336	5	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
8722336	6	5387505	1995-02-01	Wu	A	cited by applicant
8722336	7	5484701	1996-01-01	Cocuzza et al.	A	cited by applicant
8722336	8	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
8722336	13	5605798	1997-02-01	Koster	A	cited by applicant
8722336	14	5641658	1997-06-01	Adams et al.	A	cited by applicant
8722336	15	5656493	1997-08-01	Mullis et al.	A	cited by applicant
8722336	19	5786183	1998-07-01	Ryder et al.	A	cited by applicant
8722336	26	5891625	1999-04-01	Buchardt et al.	A	cited by applicant
8722336	40	6043031	2000-03-01	Koster et al.	A	cited by applicant
8722336	46	6140054	2000-10-01	Wittwer et al.	A	cited by applicant
8722336	48	6143496	2000-11-01	Brown	A	cited by applicant
8722336	54	6221601	2001-04-01	Koster et al.	B1	cited by applicant
8722336	55	6221605	2001-04-01	Koster	B1	cited by applicant
8722336	60	6258538	2001-07-01	Koster et al.	B1	cited by applicant
8722336	62	6268144	2001-07-01	Koster	B1	cited by applicant
8722336	63	6277573	2001-08-01	Koster	B1	cited by applicant
8722336	64	6300076	2001-10-01	Koster	B1	cited by applicant
8722336	65	6602662	2003-08-01	Koster	B1	cited by applicant
8722336	66	6814934	2004-11-01	Higuchi	B1	cited by applicant
8722336	67	8206926	2012-06-01	Ehrich et al.	B2	cited by applicant
8728728	0	5582989	1996-12-01	Caskey et al.	A	cited by applicant
8728728	2	5882856	1999-03-01	Shuber et al.	A	cited by applicant
8728728	3	6207372	2001-03-01	Shuber	B1	cited by applicant
8728728	6	7118867	2006-10-01	Tabiti et al.	B2	cited by applicant
8728736	0	5582989	1996-12-01	Caskey et al.	A	cited by applicant
8728736	2	5882856	1999-03-01	Shuber et al.	A	cited by applicant
8728736	3	6207372	2001-03-01	Shuber	B1	cited by applicant
8728736	6	7118867	2006-10-01	Tabiti et al.	B2	cited by applicant
8728737	1	5104792	1992-04-01	Silver et al.	A	cited by applicant
8728737	2	5106727	1992-04-01	Hartley et al.	A	cited by applicant
8728737	7	5731171	1998-03-01	Bohlander	A	cited by applicant
8728737	13	5994058	1999-11-01	Senapathy	A	cited by applicant
8728737	35	6638722	2003-10-01	Ji et al.	B2	cited by applicant
8728764	3	5432065	1995-07-01	Fuller	A	cited by applicant
8728764	11	5641658	1997-06-01	Adams et al.	A	cited by applicant
8728764	22	5922574	1999-07-01	Minter	A	cited by applicant
8728764	26	6060288	2000-05-01	Adams et al.	A	cited by applicant
8728764	27	6090592	2000-07-01	Adams et al.	A	cited by applicant
8728764	30	6300070	2001-10-01	Boles et al.	B1	cited by examiner
8728764	32	6322971	2001-11-01	Chetverin et al.	B1	cited by applicant
8728764	36	6468751	2002-10-01	Adams et al.	B1	cited by applicant
8728765	4	6569627	2003-05-01	Wittwer et al.	B2	cited by applicant
8728765	8	8133703	2012-03-01	Ching et al.	B2	cited by examiner
8735067	0	5882856	1999-03-01	Shuber	A	cited by applicant
8735327	0	4683202	1987-07-01	Mullis	A	cited by applicant
8735327	1	5451505	1995-09-01	Dollinger	A	cited by applicant
8741558	3	8048627	2011-11-01	Dressman et al.	B2	cited by applicant
8741560	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8741560	1	4683202	1987-07-01	Mullis	A	cited by applicant
8741560	2	4795699	1989-01-01	Tabor et al.	A	cited by applicant
8741560	6	5173411	1992-12-01	Tabor et al.	A	cited by applicant
8741560	12	5436149	1995-07-01	Barnes	A	cited by applicant
8741560	16	5498523	1996-03-01	Tabor et al.	A	cited by applicant
8741560	17	5512462	1996-04-01	Cheng	A	cited by applicant
8741560	19	5556772	1996-09-01	Sorge et al.	A	cited by applicant
8741560	21	5618703	1997-04-01	Gelfand et al.	A	cited by examiner
8748102	18	7244567	2007-07-01	Chen et al.	B2	cited by applicant
8748102	19	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
8754199	0	7544491	2009-06-01	Fraser	B2	cited by examiner
8759000	3	5945312	1999-08-01	Goodman et al.	A	cited by applicant
8759000	6	6929915	2005-08-01	Benkovic et al.	B2	cited by applicant
8759000	8	7906279	2011-03-01	Benkovic et al.	B2	cited by applicant
8759000	9	8124342	2012-02-01	Benkovic et al.	B2	cited by applicant
8759000	10	8129116	2012-03-01	Benkovic et al.	B2	cited by applicant
8759000	11	8137913	2012-03-01	Benkovic et al.	B2	cited by applicant
8759000	12	8241851	2012-08-01	Benkovic et al.	B2	cited by applicant
8759037	1	6664079	2003-12-01	Ju et al.	B2	cited by applicant
8765076	34	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8765076	35	4683202	1987-07-01	Mullis	A	cited by applicant
8765076	88	5296375	1994-03-01	Kricka et al.	A	cited by applicant
8765076	111	5427946	1995-06-01	Kricka et al.	A	cited by applicant
8765076	115	5486335	1996-01-01	Wilding et al.	A	cited by applicant
8765076	117	5498392	1996-03-01	Wilding et al.	A	cited by applicant
8765076	132	5585242	1996-12-01	Bouma et al.	A	cited by applicant
8765076	133	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8765076	150	5637469	1997-06-01	Wilding et al.	A	cited by applicant
8765076	170	5726026	1998-03-01	Wilding et al.	A	cited by applicant
8765076	174	5744366	1998-04-01	Kricka et al.	A	cited by applicant
8765076	196	5849489	1998-12-01	Heller	A	cited by applicant
8765076	205	5866345	1999-02-01	Wilding et al.	A	cited by applicant
8765076	222	5916776	1999-06-01	Kumar	A	cited by applicant
8765076	227	5928880	1999-07-01	Wilding et al.	A	cited by applicant
8765076	237	5955029	1999-09-01	Wilding et al.	A	cited by applicant
8765076	347	6303343	2001-10-01	Kopf-sill	B1	cited by applicant
8765076	383	6428987	2002-08-01	Franzen	B2	cited by applicant
8765076	438	6613580	2003-09-01	Chow et al.	B1	cited by applicant
8765076	544	7148043	2006-12-01	Kordunsky et al.	B2	cited by applicant
8765076	569	7323140	2008-01-01	Handique et al.	B2	cited by applicant
8765076	582	7494770	2009-02-01	Wilding et al.	B2	cited by applicant
8765076	585	7521186	2009-04-01	Burd Mehta	B2	cited by applicant
8765076	589	7604938	2009-10-01	Takahashi et al.	B2	cited by applicant
8765076	591	7645581	2010-01-01	Knapp et al.	B2	cited by applicant
8765076	600	7892819	2011-02-01	Wilding et al.	B2	cited by applicant
8765076	602	7998708	2011-08-01	Handique et al.	B2	cited by examiner
8765076	610	8323900	2012-12-01	Handique et al.	B2	cited by applicant
8765076	615	8470586	2013-06-01	Wu et al.	B2	cited by applicant
8765374	3	5945312	1999-08-01	Goodman et al.	A	cited by applicant
8765374	6	6929915	2005-08-01	Benkovic et al.	B2	cited by applicant
8765374	8	7906279	2011-03-01	Benkovic et al.	B2	cited by applicant
8765374	9	8124342	2012-02-01	Benkovic et al.	B2	cited by applicant
8765374	10	8129116	2012-03-01	Benkovic et al.	B2	cited by applicant
8765374	11	8137913	2012-03-01	Benkovic et al.	B2	cited by applicant
8765374	12	8241851	2012-08-01	Benkovic et al.	B2	cited by applicant
8765380	20	7244567	2007-07-01	Chen et al.	B2	cited by applicant
8765380	21	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
8765417	0	5484701	1996-01-01	Cocuzza et al.	A	cited by examiner
8771955	4	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8771955	9	5994056	1999-11-01	Higuchi	A	cited by applicant
8771955	13	6171785	2001-01-01	Higuchi	B1	cited by applicant
8771955	26	6649378	2003-11-01	Kozwich et al.	B1	cited by applicant
8771955	29	6814934	2004-11-01	Higuchi	B1	cited by applicant
8771955	34	7416892	2008-08-01	Battrell et al.	B2	cited by applicant
8772017	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8772017	2	4683202	1987-07-01	Mullis	A	cited by applicant
8772017	20	5498392	1996-03-01	Wilding et al.	A	cited by applicant
8772017	22	5582989	1996-12-01	Caskey et al.	A	cited by applicant
8772017	23	5587128	1996-12-01	Wilding et al.	A	cited by applicant
8772017	46	5955029	1999-09-01	Wilding et al.	A	cited by applicant
8772017	80	6953676	2005-10-01	Wilding et al.	B1	cited by applicant
8772017	84	7087414	2006-08-01	Gerdes et al.	B2	cited by applicant
8772464	40	5582981	1996-12-01	Toole et al.	A	cited by applicant
8778849	10	5641658	1997-06-01	Adams et al.	A	cited by applicant
8778849	63	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
8785126	8	6077664	2000-06-01	Slater et al.	A	cited by applicant
8785126	9	6114150	2000-09-01	Weissman et al.	A	cited by applicant
8785126	11	6156512	2000-12-01	Schumm et al.	A	cited by applicant
8785126	12	6841349	2005-01-01	Coticone et al.	B2	cited by applicant
8785126	13	7211385	2007-05-01	Rao Coticone et al.	B2	cited by applicant
8785130	0	4683195	1987-07-01	Mullis	A	cited by applicant
8785130	1	4683202	1987-07-01	Mullis	A	cited by applicant
8785130	7	5403707	1995-04-01	Atwood	A	cited by applicant
8785130	8	5451505	1995-09-01	Dollinger	A	cited by examiner
8785130	10	5582989	1996-12-01	Caskey	A	cited by applicant
8790876	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8790876	1	4683202	1987-07-01	Mullis	A	cited by applicant
8790876	6	4971903	1990-11-01	Hyman	A	cited by applicant
8790876	57	5928905	1999-07-01	Stemmer et al.	A	cited by applicant
8790876	83	6300070	2001-10-01	Boles et al.	B1	cited by examiner
8790876	92	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
8797526	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8797526	7	6015674	2000-01-01	Woudenberg et al.	A	cited by applicant
8797526	11	6814934	2004-11-01	Higuchi	B1	cited by applicant
8802372	1	4683195	1987-07-01	Mullis et al.	A	cited by applicant
8802372	2	4683202	1987-07-01	Mullis	A	cited by applicant
8802372	16	5502177	1996-03-01	Matteucci et al.	A	cited by applicant
8802372	25	5576204	1996-11-01	Blanco et al.	A	cited by applicant
8802372	27	5605798	1997-02-01	Koster	A	cited by applicant
8802372	32	5639606	1997-06-01	Willey	A	cited by applicant
8802372	36	5683869	1997-11-01	Ramsay Shaw et al.	A	cited by applicant
8802372	53	5763588	1998-06-01	Matteucci et al.	A	cited by applicant
8802372	66	5849497	1998-12-01	Steinman	A	cited by applicant
8802372	79	5928905	1999-07-01	Stemmer et al.	A	cited by applicant
8802372	89	6005096	1999-12-01	Matteucci et al.	A	cited by applicant
8802372	96	6043031	2000-03-01	Koster et al.	A	cited by examiner
8802372	108	6110710	2000-08-01	Smith et al.	A	cited by applicant
8802372	117	6180372	2001-01-01	Franzen	B1	cited by applicant
8802372	120	6197498	2001-03-01	Koster	B1	cited by applicant
8802372	125	6221601	2001-04-01	Koster et al.	B1	cited by applicant
8802372	126	6221605	2001-04-01	Koster	B1	cited by applicant
8802372	129	6235478	2001-05-01	Koster	B1	cited by applicant
8802372	134	6258538	2001-07-01	Koster et al.	B1	cited by applicant
8802372	142	6268144	2001-07-01	Koster	B1	cited by applicant
8802372	147	6277573	2001-08-01	Koster	B1	cited by applicant
8802372	150	6300076	2001-10-01	Koster	B1	cited by applicant
8802372	175	6500621	2002-12-01	Koster	B2	cited by applicant
8802372	183	6589485	2003-07-01	Koster	B2	cited by applicant
