patent_id,citation_patent_id,fwd_cit_bwd
10202642,4889818,0
10202642,6787308,0
10202643,4816397,0
10202646,6787308,0
10202658,4683195,0
10202658,4965188,0
10203345,4816567,0
10204207,4683195,0
10204363,5960411,0
10205080,7465871,0
10205228,4010470,0
10205598,4405829,0
10205698,6108703,0
10205889,6141060,0
10205998,6108703,0
10206060,4405829,0
10206237,7166791,0
10206561,5471515,0
10206572,3953566,0
10206745,4053845,0
10206772,4733665,0
10206774,4733665,0
10206798,4733665,0
10206800,4733665,0
10206911,4816567,0
10206918,4816567,0
10206927,4683195,0
10206992,6331415,0
10207035,4418691,0
10207240,4683195,0
10207240,4965188,0
10207255,4310440,0
10207268,6023540,0
10207460,4575330,0
10207461,4575330,0
10207489,4575330,0
10207705,5471515,0
10207968,5518988,0
10208109,4816397,0
10208109,4816567,0
10208109,5179017,0
10208109,5770429,0
10208109,5939598,0
10208113,4683195,0
10208120,4683195,0
10208120,4816567,0
10208207,5961804,0
10208269,4827064,0
10208269,4827073,0
10208285,4816567,0
10208285,6331415,0
10208296,4683195,0
10208333,4683195,0
10208337,6787308,0
10208339,4683195,0
10208339,4965188,0
10208339,6787308,0
10208341,4683195,0
10208341,4889818,0
10208341,6787308,0
10208345,4683195,0
10208350,4683195,0
10208356,6787308,0
10209252,3953566,0
10210084,5297148,0
10210212,8649899,0
10210256,6285999,0
10210306,4683195,0
10210312,5960411,0
10210572,5960411,0
10211294,5290393,0
10211332,5998833,0
10211333,5998833,0
10211406,4356429,0
10211836,4870302,0
10211940,5103459,0
10212237,7197462,0
10212275,7197462,0
10212692,5103459,0
10212931,5518988,0
10213102,5108388,0
10213212,4469099,0
10213213,4469099,0
10213214,4469099,0
10213293,6387981,0
10213298,4733665,0
10213328,4733665,0
10213477,4683195,0
10213761,4415732,0
10213831,4575330,0
10213938,4575330,0
10214206,5471515,0
10214440,3994711,0
10214507,4105776,0
10214513,4031893,0
10214522,4816567,0
10214536,4683195,0
10214536,4965188,0
10214580,4816567,0
10214580,4965188,0
10214647,5961804,0
10214725,5061620,0
10214745,4683195,0
10214765,4816567,0
10214765,5061620,0
10214770,4683195,0
10214770,4965188,0
10214770,6787308,0
10214774,4683195,0
10214774,4889818,0
10214774,6787308,0
10215751,5171534,0
10215775,4575330,0
10215914,7450806,0
10216847,6285999,0
10216995,5291560,0
10217092,5960411,0
10218584,6108703,0
10218680,4405829,0
10218806,6108703,0
10218848,5960411,0
10219027,5960411,0
10219695,7365844,0
10219780,4733665,0
10219780,4816567,0
10219789,5077210,0
10219809,4469099,0
10219815,4575330,0
10219870,5471515,0
10219880,6387981,0
10219880,6572693,0
10219880,6730156,0
10219884,4733665,0
10219887,4733665,0
10219887,4816567,0
10219900,4733665,0
10219901,4733665,0
10219910,6770074,0
10219923,4733665,0
10219926,4733665,0
10219927,4733665,0
10220307,5184830,0
10220352,3953566,0
10220516,5046022,0
10220567,4575330,0
10220568,4575330,0
10220575,4575330,0
10220945,5960411,0
10221207,4415732,0
10221238,5939598,0
10221247,4816567,0
10221247,5179017,0
10221251,4816397,0
10221251,5770429,0
10221251,6331415,0
10221267,4827064,0
10221267,4827073,0
10221413,4683195,0
10221416,4415732,0
10221450,6787308,0
10221461,4683195,0
10221461,4965188,0
10221461,6787308,0
10222224,5471515,0
10222374,5061620,0
10222386,4816567,0
10222977,7166791,0
10223066,7166791,0
10223327,4901221,0
10223406,6285999,0
10223470,6285999,0
10224428,5998833,0
10224485,4539507,0
10225322,6108703,0
10225326,6108703,0
10225362,6108703,0
10226033,5770429,0
10226033,5939598,0
10226285,6770074,0
10226355,6770074,0
10226485,5061620,0
10226527,4816567,0
10226597,4733665,0
10226597,4816567,0
10226817,4575330,0
10226919,4575330,0
10227304,5514646,0
10227325,5811097,0
10227370,4816567,0
10227380,4683195,0
10227400,4816567,0
10227405,5939598,0
10227418,4736866,0
10227567,5061620,0
10227582,4683195,0
10227582,4965188,0
10227582,6787308,0
10227587,4683195,0
10227625,5770429,0
10227625,5939598,0
10227625,6331415,0
10227635,4683195,0
10227641,4683195,0
10227644,4415732,0
10227644,4683195,0
10227644,4893886,0
10227644,4965188,0
10227647,6787308,0
10227649,4683195,0
10227697,4988299,0
10228815,7166791,0
10228838,5960411,0
10229126,7197462,0
10229166,6285999,0
10229279,4799258,0
10229414,5960411,0
10229913,4870302,0
10230375,4870302,0
10230566,6108703,0
10230772,7197462,0
10230819,6108703,0
10230928,5061049,0
10230936,4575330,0
10231855,4733665,0
10232020,5514646,0
10232051,4816567,0
10232051,5770429,0
10232051,5939598,0
10232092,4733665,0
10232117,4031893,0
10232529,4575330,0
10232553,4575330,0
10232797,5471515,0
10233211,4816567,0
10233225,5514646,0
10233226,5939598,0
10233235,4816567,0
10233247,4816567,0
10233403,4827064,0
10233403,4827073,0
10233475,4816567,0
10233489,4683195,0
10233495,4683195,0
10233496,4683195,0
10233501,6787308,0
10234474,4599315,0
10234474,4683195,0
10235709,5960411,0
10236331,4356429,0
10236331,4539507,0
10237363,6108703,0
10238367,4733665,0
10238367,4816567,0
10238382,6770074,0
10238426,6770074,0
10238487,4733665,0
10238501,6770074,0
10238514,4733665,0
10238537,5108388,0
10238885,4202340,0
10239051,4310440,0
10239160,4590598,0
10239229,4575330,0
10239908,4415732,0
10239941,4816567,0
10240066,4575330,0
10240099,4310440,0
10240102,4827064,0
10240102,4827073,0
10240149,4415732,0
10240185,4683195,0
10240185,4965188,0
10240189,4683195,0
10240192,6023540,0
10240205,4683195,0
10240207,4683195,0
10240207,4816567,0
10240207,5770429,0
10240207,6331415,0
10241026,6023540,0
10241075,4683195,0
10241075,4965188,0
10241644,7166791,0
10241752,7166791,0
10242155,4736866,0
10242363,4641349,0
10242363,5291560,0
10242397,5960411,0
10242630,5961804,0
10243927,6108703,0
10245041,4469099,0
10245090,6770074,0
10245107,4784135,0
10245107,5108388,0
10245107,5595568,0
10245136,4733665,0
10245142,4733665,0
10245156,6770074,0
10245159,6770074,0
10245182,4744360,0
10245183,4744360,0
10245255,4683195,0
10245255,4965188,0
10245307,5179017,0
10245317,4459286,0
10245417,4784135,0
10246364,3994711,0
10246494,4816567,0
10246509,5770429,0
10246509,5939598,0
10246513,4816567,0
10246515,4816567,0
10246515,5770429,0
10246701,4683195,0
10246701,4965188,0
10246701,6787308,0
10246742,5471515,0
10246752,4683195,0
10246752,4965188,0
10246752,6787308,0
10248883,4575330,0
10249300,7166791,0
10249384,4736866,0
10250539,6574628,0
10250677,6108703,0
10250708,6108703,0
10251377,5770429,0
10251377,5939598,0
10251379,4736866,0
10251387,4925572,0
10251541,4641349,0
10251633,6770074,0
10251783,4641349,0
10251783,5291560,0
10251952,4816567,0
10252108,5961804,0
10252421,5046022,0
10253067,4683195,0
10253093,5939598,0
10253101,4816567,0
10253101,5939598,0
10253104,6331415,0
10253320,4683195,0
10253329,4683195,0
10253329,4965188,0
10253333,4683195,0
10253354,4683195,0
10253354,4965188,0
10253358,4683195,0
10253358,4965188,0
10253375,6787308,0
10254245,5077210,0
10254621,6124851,0
10254622,5961804,0
10254949,7166791,0
10255281,6285999,0
10255329,6285999,0
10255408,4901221,0
10255460,6285999,0
10255529,5291560,0
10255907,7166791,0
10255990,4683195,0
10257143,6574628,0
10257294,5960411,0
10257307,6108703,0
10257318,6108703,0
10257432,5471515,0
10257674,7197462,0
10257765,5103459,0
10257765,5345599,0
10258425,5046022,0
10258437,4575330,0
10258465,4733665,0
10258664,5514646,0
10258686,4683195,0
10258686,4965188,0
10258825,5961804,0
10258826,5961804,0
10258827,5961804,0
10258859,5961804,0
10258860,5961804,0
10259202,3953566,0
10259835,4816567,0
10259835,5939598,0
10259849,4816567,0
10259849,5939598,0
10259849,6331415,0
10259872,5179017,0
10259872,5770429,0
10259872,5939598,0
10259875,4816567,0
10260094,6787308,0
10260869,4575330,0
10261013,4683195,0
10261089,6023540,0
10261575,6124851,0
10261701,5297148,0
10262102,4683195,0
10262204,5291560,0
10262307,5960411,0
10262320,5960411,0
10263032,5471515,0
10263774,5184830,0
10263958,6108703,0
10264062,6108703,0
10264070,7166791,0
10264119,4438511,0
10265141,4575330,0
10265154,4733665,0
10265203,4733665,0
10265271,4816397,0
10265271,4816567,0
10265355,9951342,0
10265356,9951342,0
10265388,4683195,0
10265475,4031893,0
10265910,4575330,0
10265987,5194299,0
10266424,6664298,0
10266434,6664298,0
10266586,4816567,0
10266593,4816567,0
10266605,4816567,0
10266825,4415732,0
10266895,4925572,0
10266897,4816567,0
10266901,4683195,0
10266901,4965188,0
10266901,6787308,0
10266903,4415732,0
10266903,4683195,0
10266903,4965188,0
10267787,4816567,0
10267787,5939598,0
10267997,5061049,0
10268442,5960411,0
10268641,6285999,0
10268800,4736866,0
10268843,4405829,0
10269006,5960411,0
10269025,6574628,0
10269345,7166791,0
10270838,5272628,0
10270870,6285999,0
10270878,6108703,0
10271378,5103459,0
10271909,5046022,0
10271912,5046022,0
10271915,5046022,0
10271923,4575330,0
10271975,4733665,0
10271979,3953566,0
10271989,4733665,0
10272073,4391797,0
10272076,4965188,0
10272410,4415732,0
10272410,6787308,0
10272606,4733665,0
10273304,4816567,0
10273304,6331415,0
10273492,4683195,0
10273492,4965188,0
10273534,4683195,0
10273537,6787308,0
10273542,4816567,0
10274466,4816567,0
10274488,4816567,0
10274488,5061620,0
10274505,4683195,0
10275434,6285999,0
10275567,4683195,0
10275610,5291560,0
10275675,4405829,0
10275780,5960411,0
10275794,6285999,0
10275829,5960411,0
10275902,5291560,0
10276170,7166791,0
10276628,5471515,0
10277437,5103459,0
10277711,4405829,0
10277778,4405829,0
10278065,5960411,0
10278374,4736866,0
10278588,5471515,0
10278766,4784135,0
10278805,4733665,0
10278815,4733665,0
10278845,3953566,0
10278849,5471515,0
10278869,4418691,0
10278986,4816567,0
10279011,4683195,0
10279011,4965188,0
10279021,4816567,0
10279021,5939598,0
10279026,4816567,0
10279033,4459286,0
10279037,4816567,0
10279084,3953566,0
10279131,4031893,0
10279215,5961804,0
10280089,4310440,0
10280192,4415732,0
10280219,5179017,0
10280219,5770429,0
10280219,5939598,0
10280228,4816567,0
10280392,4683195,0
10280423,4415732,0
10280431,4683195,0
10280431,4965188,0
10281266,4575330,0
10282231,6671821,0
10282480,4683195,0
10282480,4965188,0
10282611,5291560,0
10282647,7776613,0
10282676,4901221,0
10282718,5960411,0
10282756,6285999,0
10282881,5046022,0
10283110,7166791,0
10283217,4683195,0
10283928,5471515,0
10284764,5471515,0
10285626,5471515,0
10285757,4784135,0
10285757,5108388,0
10285757,5595568,0
10285808,3953566,0
10285809,4733665,0
10285819,4733665,0
10285820,4733665,0
10285832,4733665,0
10285853,4733665,0
10285856,4733665,0
10286146,4164560,0
10286600,4575330,0
10286855,5471515,0
10287314,4816567,0
10287338,4683195,0
10287338,4816567,0
10287343,4816397,0
10287343,4816567,0
10287356,4683195,0
10287356,4816567,0
10287357,4816567,0
10287577,6023540,0
10287591,4683195,0
10287591,4965188,0
10287594,4683195,0
10287627,4965188,0
10288359,4575330,0
10288500,5961804,0
10288565,5471515,0
10288566,5471515,0
10288624,4816567,0
10288724,5471515,0
10288975,5961804,0
10289433,7166791,0
10289646,6285999,0
10289712,6285999,0
10289800,4683195,0
10290008,5960411,0
10290136,5960411,0
10290250,4437122,0
10290796,7465871,0
10291229,4870302,0
10291780,5960411,0
10291782,7197462,0
10292374,4816567,0
10292374,5770429,0
10292677,4733665,0
10292677,4816567,0
10292776,3953566,0
10292813,4733665,0
10292817,4733665,0
10292828,4733665,0
10293055,4816567,0
10293055,5770429,0
10293055,5939598,0
10293063,4816397,0
10293063,4816567,0
10293158,4641349,0
10293187,4575330,0
10294261,4415732,0
10294299,4816567,0
10294300,4816397,0
10294300,4816567,0
10294300,5770429,0
10294300,5939598,0
10294303,4816567,0
10294303,5770429,0
10294511,6787308,0
10294523,6787308,0
10295543,4816567,0
10295972,5046022,0
10296569,5960411,0
10296668,4901221,0
10296770,5471515,0
10296791,4641349,0
10296791,5291560,0
10296792,5291560,0
10296854,6199042,0
10296900,5960411,0
10297253,7166791,0
10297421,4575330,0
10299756,6770074,0
10299894,4575330,0
10299899,4575330,0
10299922,4733665,0
10299923,4733665,0
10299925,4733665,0
10300138,9879269,0
10300139,9879269,0
10300140,4816567,0
10300140,4965188,0
10300336,5961804,0
10300374,5184830,0
10300855,5471515,0
10300856,5471515,0
10301023,5960411,0
10301310,4683195,0
10301351,4683195,0
10301379,5939598,0
10301391,4816397,0
10301391,4816567,0
10301391,5770429,0
10301391,5939598,0
10301440,4736866,0
10301637,4683195,0
10302644,4816567,0
10302653,4816567,0
10302807,4838644,0
10302972,6787308,0
10303434,5960411,0
10303650,5297148,0
10304854,4870302,0
10305244,4784135,0
10305244,5108388,0
10305244,5595568,0
10305486,4870302,0
10305536,5103459,0
10305797,6108703,0
10306190,5471515,0
10306922,3953566,0
10307199,5471515,0
10307208,4744360,0
10307222,4575330,0
10307274,4733665,0
10307434,4415732,0
10307464,5514646,0
10307481,4816567,0
10307671,5184830,0
10307683,5184830,0
10307868,5527628,0
10307940,6387981,0
10308180,5471515,0
10308687,4816567,0
10308699,4683195,0
10308704,4816567,0
10308709,4816567,0
10308709,5770429,0
10308709,5939598,0
10308710,4816567,0
10308713,4816397,0
10308713,4816567,0
10308713,5179017,0
10308713,5939598,0
10308718,4816567,0
10308718,5770429,0
10308721,4816567,0
10308931,4683195,0
10308931,4965188,0
10308934,4415732,0
10308970,6331415,0
10308972,4683195,0
10308981,4683195,0
10311015,4901221,0
10311286,5291560,0
10311299,4641349,0
10311299,5291560,0
10311300,4641349,0
10311300,5291560,0
10311509,5960411,0
10311871,7166791,0
10312917,4870302,0
10313360,6285999,0
10313463,6108703,0
10313475,6108703,0
10313505,7166791,0
10314531,4469099,0
10314694,4733665,0
10314695,4733665,0
10314697,3953566,0
10314701,4733665,0
10314705,4733665,0
10314790,4757128,0
10314919,4816567,0
10315093,6141060,0
10316083,4925572,0
10316095,4683195,0
10316213,4575330,0
10316265,4827064,0
10316265,4827073,0
10316317,4683195,0
10316321,4415732,0
10316353,4683195,0
10316358,4683195,0
10316366,4683195,0
10316712,4827064,0
10316712,4827073,0
10317393,4816567,0
10317393,5061620,0
10317767,6124851,0
10318099,5960411,0
10318336,4405829,0
10318583,6285999,0
10318706,6787308,0
10318871,7166791,0
10318903,5572218,0
10318904,5572218,0
10319313,5961804,0
10319313,6124851,0
10319314,5961804,0
10319314,6124851,0
10320033,4623597,0
10320981,4371752,0
10320983,7197462,0
10321064,5471515,0
10321202,6285999,0
10321679,5518988,0
10321723,4174717,0
10321954,5595568,0
10321986,3953566,0
10321997,4733665,0
10322014,4733665,0
10322018,4733665,0
10322151,4816567,0
10322173,4415732,0
10322176,4816567,0
10322192,4816567,0
10322266,4784135,0
10323076,4415732,0
10323076,4816567,0
10323079,6331415,0
10323084,4816397,0
10323084,4816567,0
10323084,5179017,0
10323084,5770429,0
10323084,5939598,0
10323085,4816567,0
10323086,4683195,0
10323086,4816567,0
10323086,6331415,0
10323088,4816567,0
10323099,4816567,0
10323203,4827064,0
10323203,4827073,0
10323204,4827064,0
10323204,4827073,0
10323268,4683195,0
10323268,5939598,0
10323276,4683195,0
10323276,4965188,0
10323276,6787308,0
10323277,4683195,0
10323277,4965188,0
10323277,6023540,0
10324354,5961804,0
10324354,6124851,0
10324423,4901221,0
10324577,6124851,0
10325307,5960411,0
10325908,5998833,0
10325980,5998833,0
10325988,5998833,0
10326165,4623597,0
10326719,5960411,0
10326969,5471515,0
10327202,4901307,0
10327202,5103459,0
10327400,6285999,0
10327750,6770074,0
10327872,4575330,0
10327878,4575330,0
10327894,4733665,0
10327896,4733665,0
10327910,6770074,0
10327952,5108388,0
10327984,4641349,0
10328157,4816567,0
10328157,5770429,0
10328157,5939598,0
10328306,5961804,0
10328634,4575330,0
10328677,3953566,0
10328932,5471515,0
10329318,4415732,0
10329343,4816567,0
10329355,4816567,0
10329355,6331415,0
10329357,4816567,0
10329555,4816567,0
10329584,4683195,0
10329584,4965188,0
10329596,4816567,0
10329596,5179017,0
10329596,5770429,0
10329600,4683195,0
10329602,4683195,0
10329602,4965188,0
10329603,4683195,0
10329603,4965188,0
10329607,6787308,0
10329608,4683195,0
10329608,4965188,0
10329616,4683195,0
10329620,4683195,0
10330679,4816567,0
10331005,5961804,0
10331005,6124851,0
10332113,4641349,0
10332113,5291560,0
10332114,5291560,0
10332118,4641349,0
10332118,5291560,0
10332160,6285999,0
10332164,4575330,0
10332228,4733665,0
10332228,4816567,0
10332518,7166791,0
10333696,4405829,0
10335024,5471515,0
10335032,3953566,0
10335131,5471515,0
10335161,4469099,0
10335235,4744360,0
10335266,3953566,0
10335273,4733665,0
10335277,4733665,0
10335280,4733665,0
10335298,3953566,0
10335314,4733665,0
10335485,4816397,0
10335485,4816567,0
10335485,5179017,0
10335497,4816567,0
10335994,4575330,0
10336055,4575330,0
10336056,4575330,0
10336255,5471515,0
10336622,4310440,0
10336784,4816567,0
10336784,5061620,0
10336818,4816397,0
10336818,4816567,0
10336818,6331415,0
10336820,4816567,0
10336831,4816567,0
10336832,5179017,0
10337011,4683195,0
10337013,4683195,0
10337045,4816567,0
10337045,5770429,0
10337050,4683195,0
10337056,4683195,0
10337056,4965188,0
10337059,4237224,0
10337070,4683195,0
10338066,6787308,0
10338069,4816567,0
10338069,5061620,0
10339245,4870302,0
10339267,4683195,0
10339294,5960411,0
10341263,4063220,0
10342545,4469099,0
10342551,4469099,0
10342561,5471515,0
10342563,4733665,0
10342617,5595568,0
10342618,5595568,0
10342638,4575330,0
10342657,4733665,0
10342658,3953566,0
10342659,3953566,0
10342660,4733665,0
10342667,6770074,0
10342674,6770074,0
10342675,4733665,0
10342683,4733665,0
10342688,4733665,0
10342858,4816567,0
10342858,5061620,0
10342869,4816397,0
10342869,4816567,0
10342938,5514646,0
10343085,3953566,0
10343093,4925572,0
10343301,4575330,0
10343608,5471515,0
10344030,4356429,0
10344068,4683195,0
10344073,4816567,0
10344081,4816397,0
10344081,4816567,0
10344089,5811097,0
10344299,5770429,0
10344299,5939598,0
10344299,6331415,0
10344326,5171534,0
10344450,5046022,0
10345311,4816397,0
10345311,4816567,0
10345311,5939598,0
10346699,4405829,0
10346898,5960411,0
10348639,6108703,0
10348908,7197462,0
10349030,4131919,0
10349305,6108703,0
10349332,5103459,0
10349332,5345599,0
10349946,4733665,0
10349951,4469099,0
10350000,5471515,0
10350058,4744360,0
10350062,4733665,0
10350083,6770074,0
10350088,6770074,0
10350107,4575330,0
10350266,5179017,0
10350297,6387981,0
10350297,6572693,0
10350297,6730156,0
10350333,4733665,0
10350339,4418691,0
10350391,4733665,0
10350529,3953566,0
10350595,6023540,0
10351135,5471515,0
10351488,4827064,0
10351488,4827073,0
10351490,5518988,0
10351623,4683195,0
10351631,4816567,0
10351826,5061620,0
10351852,5413908,0
10351901,4599315,0
10351901,4683195,0
10351905,4683195,0
10351905,6023540,0
10351909,6787308,0
10351914,4683195,0
10351918,4683195,0
10352929,4683195,0
10352948,4202340,0
10354011,7166791,0
10354253,5960411,0
10354322,5960411,0
10354324,5960411,0
10355001,5297148,0
10355681,5103459,0
10356043,6108703,0
10356100,5960411,0
10356193,6285999,0
10356243,7166791,0
10357233,6770074,0
10357238,6770074,0
10357249,3953566,0
10357254,4469099,0
10357313,4744360,0
10357359,4733665,0
10357385,3953566,0
10357488,4816567,0
10357488,5939598,0
10357554,4816567,0
10357557,4683195,0
10357563,4816567,0
10357609,4031893,0
